feedback,issue,distance,,,,,,,1 suggestion,,12/50,,,,,14/100,,,,Matching Bug Report,T5,Matching Bug Report,T5 nouns & verbs,Matching Bug Report,Sentence MiniLM,Matching Bug Report,Sentence MiniLM nouns & verbs
"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8464508,0,,,,,,,,,,"I'm trying to cast to my roku, but there is no casting tab when I try to browse movies online.","My addons aren't working correctly anymore, and when I try to log in to add-ons, wether from my android device or from PC, I can't",0.78237647,0,,,,FALSE,0.7484094,FALSE,0.5984445,TRUE,0.66972786,FALSE,0.52198166
"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.","if on a web page one either zooms in using double tap or pinch and then clicks a link on the page, then use the back button to return to the previous page, Firefox will not display the page as it was previously zoomed in",0.8403513,0,,,,,,,,,,"I'm trying to cast to my roku, but there is no casting tab when I try to browse movies online.",When I go to cbs.com/firetv I cannot hit activate to activate CBS All Access on my fire tv. This works on chrome.,0.76552737,0,,,,FALSE,0.7706115,FALSE,0.7345893,TRUE,0.63744885,FALSE,0.51215017
"I use only Firefox. Some bugs: sometimes I press the go button to browse to a website after typing a url and nothing happens until I close that tab and try with a new one. Today, long pressing links only seems to highlight text(can't open in a new tab). The tab interface should have a faster way to switch. Sometimes android warns me that Firefox is draining my battery.","When using The Time site,  comments are not displayed.  When clicking 'add a comment'  it jumps to the top of the pages.  This all works fine in mobile Chrome.",0.8354412,0,,,,,,,,,,"Not keen on firefox as a obile device browser. I was unable to download any pdf document, which as a uni student is very frustrating.",i cannot able to download anything from my android firefox browser,0.77629346,1,,,,FALSE,0.74172235,FALSE,0.7289503,TRUE,0.636935,FALSE,0.39287692
"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.838575,0,,,,,,,,,,"Not keen on firefox as a obile device browser. I was unable to download any pdf document, which as a uni student is very frustrating.","[Tablet] Slow Experience on Gmail - unable to use it for reply, fw etc",0.7611619,0,,,,FALSE,0.7992272,FALSE,0.7273583,TRUE,0.5898075,FALSE,0.38902453
"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8264608,0,,,,,,,,,,was once best browser for android... now it got worse than before.... the extensions are not available for android ... when I hit on add-ons it shows me windows as platform...most extensions don't work... and flash support has been removed... after latest update it started to lag and crash on s9 plus android 9.0... Firefox was best for android...few years back.... did you have to mess it up like that?,"Firefox for android hides the top menu when scorlling and it doesn't show itself, nor are there any gestures to make it return on android 4+(phones not tablets as I've not checked them yet)",0.83839744,0,,,,FALSE,0.7965389,FALSE,0.71702415,TRUE,0.652619,FALSE,0.661593
"Been using Firefox since version 3 on windows and was happy to see they made the Android version as I rather stick to a browser I already know and trust. Best thing about this is being able to sync my tabs between my PC and smartphone and it's as fast on my phone even with multiple tabs open and does not drain my battery. Disappointed that no add-ons I installed works so far, but maybe that will improve in the future.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.8205163,0,,,,,,,,,,was once best browser for android... now it got worse than before.... the extensions are not available for android ... when I hit on add-ons it shows me windows as platform...most extensions don't work... and flash support has been removed... after latest update it started to lag and crash on s9 plus android 9.0... Firefox was best for android...few years back.... did you have to mess it up like that?,"Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.8196065,0,,,,FALSE,0.79423666,FALSE,0.7146207,TRUE,0.62956524,FALSE,0.6295503
"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.","In an installed Open Web App on android, content opened in a new tab can't be accessed (when opened via context-menu or via author configuring their links to spawn new tabs in e.g. Twitter)",0.83336973,1,,,,,,,,,,"It's the slowest app on the planet. I've used it for years, for its ability to copy a file into a pdf. But the initial speed was always slow. I have it paired with my weather app. now and it takes a whole minute to 2 minutes to work the radar function.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8242382,0,,,,FALSE,0.7910075,FALSE,0.6704878,TRUE,0.7909742,FALSE,0.6266144
"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.",HTML5 videos fullscreen is not disabled when minimizing the app - could lead to focusing other tabs without access to the awesomebar,0.82985294,0,,,,,,,,,,"It's the slowest app on the planet. I've used it for years, for its ability to copy a file into a pdf. But the initial speed was always slow. I have it paired with my weather app. now and it takes a whole minute to 2 minutes to work the radar function.","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.8189117,0,,,,FALSE,0.78982913,FALSE,0.65906477,TRUE,0.7302215,FALSE,0.56917036
"Good for privacy as it allows privacy minded extensions but the UI is absolutely terrible from a poweruser's perspective. Simple gestures like drag to reload is missing. No way to copy only the text portion of a link. No way to open a new tab from the detailed context menu when inside the tabs view (can only launch new tab with the + icon), and more.","if on a web page one either zooms in using double tap or pinch and then clicks a link on the page, then use the back button to return to the previous page, Firefox will not display the page as it was previously zoomed in",0.8221152,1,,,,,,,,,,Since the update the app crashes non stop and its so bad it messes up the crash report and the rest of my phone. It is straight trash someone should be fired for coding this garbage.,"Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.82556784,0,,,,FALSE,0.8464508,FALSE,0.6574585,TRUE,0.7051226,FALSE,0.55549383
"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...","Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.82672465,0,,,,,,,,,,Since the update the app crashes non stop and its so bad it messes up the crash report and the rest of my phone. It is straight trash someone should be fired for coding this garbage.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.81610554,0,,,,FALSE,0.8403513,FALSE,0.6937786,FALSE,0.4313564,FALSE,0.4941033
"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...",On Facebook in comments YOU CAN NOT EDIT THE CURSER WILL NOT click and blink at the word being edited to fix a messed up typo .I thought by now Firefox would have fived the problem its really anoring you can't fix typos cause FIREFOX BUG .,0.8005817,0,,,,,,,,,,crashes nearly every time I use it for an extended period.,"Allow users to ""try again"" more than once on new error pages.",0.7142545,0,,,,FALSE,0.8354412,FALSE,0.6815836,FALSE,0.658991,FALSE,0.59930277
"almost all of addons are not available for installation? what the hell happened,I keep getting connection failed error.i can't even install adguard extension...","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.7941057,0,,,,,,,,,,crashes nearly every time I use it for an extended period.,Tapping 2 times on a button causes its size to decrease for a brief moment,0.714221,0,,,,FALSE,0.838575,FALSE,0.68077177,FALSE,0.607204,FALSE,0.5549896
I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,On Facebook in comments YOU CAN NOT EDIT THE CURSER WILL NOT click and blink at the word being edited to fix a messed up typo .I thought by now Firefox would have fived the problem its really anoring you can't fix typos cause FIREFOX BUG .,0.8014271,0,,,,,,,,,,"Slow, bad ui, and crashes a LOT. Horrible replacement for chrome in it's current state, Opera is faster and more stable.","Very slow, choppy performance of SVG compared to Chrome on same device (example included)",0.74303025,1,,,,FALSE,0.8264608,FALSE,0.83679146,FALSE,0.59623426,FALSE,0.5494866
I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,"Firefox for android hides the top menu when scorlling and it doesn't show itself, nor are there any gestures to make it return on android 4+(phones not tablets as I've not checked them yet)",0.79647946,0,,,,,,,,,,"Slow, bad ui, and crashes a LOT. Horrible replacement for chrome in it's current state, Opera is faster and more stable.","on moto droid4, virt keyboard constantly pops up, and i don't want it at all (has physical keyboard)",0.74128276,0,,,,FALSE,0.8205163,FALSE,0.8343389,FALSE,0.60814226,FALSE,0.6447694
I don't waste time with systems that don't work. Avoid the headaches don't waste time on this browser. Firefox not accepting my signin password so I cannot setup firefox as my browser. Firefox makes it almost impossible to get help.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.792344,0,,,,,,,,,,"It is the best browser for android, shame it started crashing after 2 minutes of usage since the last update. Edit: a popup blocker seems to cause crashing, 4 stars for now.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.8111961,0,,,,FALSE,0.82985294,FALSE,0.8317851,FALSE,0.5626291,FALSE,0.5704783
Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,HTML5 videos fullscreen is not disabled when minimizing the app - could lead to focusing other tabs without access to the awesomebar,0.7982851,0,,,,,,,,,,"It is the best browser for android, shame it started crashing after 2 minutes of usage since the last update. Edit: a popup blocker seems to cause crashing, 4 stars for now.","Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.80648595,0,,,,FALSE,0.82672465,FALSE,0.8195324,FALSE,0.5577283,FALSE,0.5564508
Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,"Firefox unuseable now with Samsung Galaxy Note 10.1. Full touch screen not available, links on pages misplaced.",0.7954624,0,,,,,,,,,,"I am trying to add an ad blocker and it leads to a page suggesting ads suitable for me. I dont really know what I am doing , except going round in circles!","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.8122426,0,,,,FALSE,0.8005817,FALSE,0.80606496,FALSE,0.5815648,FALSE,0.57483953
Not optimised for desktop modes like Samsung DeX. Scaling is terrible and there is no right-click functionality with a mouse. Will continue to use Samsung Internet instead.,"Firefox for android hides the top menu when scorlling and it doesn't show itself, nor are there any gestures to make it return on android 4+(phones not tablets as I've not checked them yet)",0.787982,0,,,,,,,,,,"I am trying to add an ad blocker and it leads to a page suggesting ads suitable for me. I dont really know what I am doing , except going round in circles!",On Facebook in comments YOU CAN NOT EDIT THE CURSER WILL NOT click and blink at the word being edited to fix a messed up typo .I thought by now Firefox would have fived the problem its really anoring you can't fix typos cause FIREFOX BUG .,0.7867859,0,,,,FALSE,0.7941057,FALSE,0.8443457,FALSE,0.5655724,FALSE,0.53619623
"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.812506,1,,,,,,,,,,"Extremely high battery drain on my device. There are multiple people on forums everywhere complaining about this, I tried reinstalling, but that was a waste of time and, lost all my FF data because Sync didn't really synchronize my data. Back to finding another browser ffs.","Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.83419967,0,,,,FALSE,0.8014271,FALSE,0.8255597,FALSE,0.5513278,FALSE,0.5259307
"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8116352,0,,,,,,,,,,"Extremely high battery drain on my device. There are multiple people on forums everywhere complaining about this, I tried reinstalling, but that was a waste of time and, lost all my FF data because Sync didn't really synchronize my data. Back to finding another browser ffs.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8335558,0,,,,FALSE,0.79647946,FALSE,0.81427413,FALSE,0.72000945,FALSE,0.52496594
"Browser is so slow at loading pages and crashes the majority of the time I use it. Most of the time I get so frustrated with it that I go and use chrome because I dont have any issuess when I use chrome and I hate chrome and would prefer not to use it. I like the desktop version of firefox, but this mobile version is garbage. I never knew how bad a browser could be until I used this one. Almost every time I try to go to a new page it either takes 5 minutes to load or doesnt load or crashes.","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.79538506,0,,,,,,,,,,I am having an awful experience using Firefox on my android cell phone. Firefox keeps loading on my history pages that I have not accessed some of which are unacceptable sites. It also keeps disrupting my work flashing posts and adds. Everyday I have to Uninstal Firefox so that I can work on my cell. This does not happen on my table computer. What is going on is there a virus on this app? Getting very frustrated with Firefox.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.85582995,0,,,,FALSE,0.792344,FALSE,0.6801213,FALSE,0.6978636,FALSE,0.5807713
"The browser always crash for no reason, this version is whacked I swear.","Full screen is black and ""the video playback was aborted due to corruption problem or because the video used features your browser did not support""",0.7606387,0,,,,,,,,,,I am having an awful experience using Firefox on my android cell phone. Firefox keeps loading on my history pages that I have not accessed some of which are unacceptable sites. It also keeps disrupting my work flashing posts and adds. Everyday I have to Uninstal Firefox so that I can work on my cell. This does not happen on my table computer. What is going on is there a virus on this app? Getting very frustrated with Firefox.,"Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.8263787,0,,,,FALSE,0.7982851,FALSE,0.67278695,FALSE,0.46703133,FALSE,0.5736503
"The browser always crash for no reason, this version is whacked I swear.",When I start Firefox the display is all messed up.,0.75590986,0,,,,,,,,,,Latest version crashes after 2 mins of usage. Needs to be force quit and restarted to not crash whole phone. When is the next update coming to fix this? I have to install another browser until it's fixed.,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.82425034,0,,,,FALSE,0.7954624,FALSE,0.665269,FALSE,0.4547854,FALSE,0.625669
"The browser always crash for no reason, this version is whacked I swear.","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.7484391,0,,,,,,,,,,Latest version crashes after 2 mins of usage. Needs to be force quit and restarted to not crash whole phone. When is the next update coming to fix this? I have to install another browser until it's fixed.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8008982,0,,,,FALSE,0.787982,FALSE,0.64386994,FALSE,0.724158,FALSE,0.5952633
1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,"When using The Time site,  comments are not displayed.  When clicking 'add a comment'  it jumps to the top of the pages.  This all works fine in mobile Chrome.",0.8018869,0,,,,,,,,,,"Restore tabs are buggy, my tabs won't close properly and they always come back next time I open Firefox.","Quit function is not working. App closes, but tabs still there when you reopen app.",0.8173363,1,,,,FALSE,0.8116352,FALSE,0.6402622,FALSE,0.6093159,FALSE,0.56126
1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,The Youtube 3 dots settings menu is not displayed in desktop mode if the screen is zoomed in,0.796934,0,,,,,,,,,,"Restore tabs are buggy, my tabs won't close properly and they always come back next time I open Firefox.","Regression: Sometimes thumbnails in the tabs drawer are not updated, they expire",0.81041235,0,,,,FALSE,0.79538506,FALSE,0.7169378,FALSE,0.549723,FALSE,0.54467773
1. The menu of the selected text does not show all options which the google chrome does. 2. the Pul-down to refresh doesn't work.,"When the title bar is visible, clicking on hyperlink does not work. I need to click below the link to get it activated..",0.7958478,0,,,,,,,,,,"When I download a file, I have 2 notifications. One says the download completed, and another one animated saying the file is at 90% (sometime 98, 89,..) and it never leaves the notification bar. The file is correctly downloaded, but the notification doesnt disappear until I disable notification for FF","Firefox 63.0.2 is showing a notification of a media file prompting to play which I never downloaded which is in a ""play queue"" which I can't find any documentation for, or setting to disable,  even though I closed all tabs.",0.832178,0,,,,FALSE,0.7606387,FALSE,0.7124187,FALSE,0.734965,FALSE,0.6348607
"Slow and with updates getting all the time more complicated to use. Still, is my go to browser, my only browser which I use when I need to trust the browser, f.ex shopping etc.","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.78814304,0,,,,,,,,,,"When I download a file, I have 2 notifications. One says the download completed, and another one animated saying the file is at 90% (sometime 98, 89,..) and it never leaves the notification bar. The file is correctly downloaded, but the notification doesnt disappear until I disable notification for FF","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.819571,0,,,,FALSE,0.75590986,FALSE,0.7055904,FALSE,0.61927676,FALSE,0.4918986
"Slow and with updates getting all the time more complicated to use. Still, is my go to browser, my only browser which I use when I need to trust the browser, f.ex shopping etc.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.7803626,0,,,,,,,,,,,,,,,,,FALSE,0.7484391,FALSE,0.65675336,FALSE,0.57919854,FALSE,0.48709404
"Slow and with updates getting all the time more complicated to use. Still, is my go to browser, my only browser which I use when I need to trust the browser, f.ex shopping etc.","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.7778125,0,,,,,,,,,,,,,,,,,FALSE,0.8018869,FALSE,0.64048755,FALSE,0.60008144,FALSE,0.47316337
"everytime I search directly in the address bar, either I need to do it again cause the browser doesn't detect the search, or I have to wait until the page is loaded to see if the web page was even doing anything in the first place. but otherwise, Mozilla is fantastic. Great mission. Good UI","if on a web page one either zooms in using double tap or pinch and then clicks a link on the page, then use the back button to return to the previous page, Firefox will not display the page as it was previously zoomed in",0.83828896,0,,,,,,,,,,,,,,,,,FALSE,0.796934,FALSE,0.640472,FALSE,0.5380856,FALSE,0.560104
"everytime I search directly in the address bar, either I need to do it again cause the browser doesn't detect the search, or I have to wait until the page is loaded to see if the web page was even doing anything in the first place. but otherwise, Mozilla is fantastic. Great mission. Good UI","when Firefox is not running and I send an intent to it from Google's home key swipe search, the website loads as the only tab, not a new one.",0.83195996,0,,,,,,,,,,,,,,,,,FALSE,0.7958478,FALSE,0.69859266,FALSE,0.5296056,FALSE,0.52208483
"everytime I search directly in the address bar, either I need to do it again cause the browser doesn't detect the search, or I have to wait until the page is loaded to see if the web page was even doing anything in the first place. but otherwise, Mozilla is fantastic. Great mission. Good UI","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.8278354,0,,,,,,,,,,,,,,,,,FALSE,0.78814304,FALSE,0.69113505,FALSE,0.6108179,FALSE,0.5069821
Videos or songs don't stop playing after you shut down the app. Have to force stop or turn volume off to stop.,"Quit function is not working. App closes, but tabs still there when you reopen app.",0.79583806,1,,,,,,,,,,,,,,,,,FALSE,0.7803626,FALSE,0.7014386,FALSE,0.6481734,FALSE,0.556442
Videos or songs don't stop playing after you shut down the app. Have to force stop or turn volume off to stop.,Youtube videos pause when switching tab or turning off the screen,0.7956114,0,,,,,,,,,,,,,,,,,FALSE,0.7778125,FALSE,0.6907401,FALSE,0.6288598,FALSE,0.63262594
Videos or songs don't stop playing after you shut down the app. Have to force stop or turn volume off to stop.,"Video playback does not stop, even after closing the tab or loading a new page",0.7928065,1,,,,,,,,,,,,,,,,,FALSE,0.83828896,FALSE,0.6888272,FALSE,0.596362,FALSE,0.5559298
"I'm trying to cast to my roku, but there is no casting tab when I try to browse movies online.","My addons aren't working correctly anymore, and when I try to log in to add-ons, wether from my android device or from PC, I can't",0.78237647,0,,,,,,,,,,,,,,,,,FALSE,0.83195996,FALSE,0.72101986,FALSE,0.57233584,FALSE,0.5537225
"I'm trying to cast to my roku, but there is no casting tab when I try to browse movies online.",When I go to cbs.com/firetv I cannot hit activate to activate CBS All Access on my fire tv. This works on chrome.,0.76552737,0,,,,,,,,,,,,,,,,,FALSE,0.8278354,FALSE,0.717479,FALSE,0.5157041,FALSE,0.54448915
"I'm trying to cast to my roku, but there is no casting tab when I try to browse movies online.","[Roku] while one video is playing, weirdness happens when I search the web to start another video",0.76311135,0,,,,,,,,,,,,,,,,,FALSE,0.7956114,FALSE,0.710398,FALSE,0.61894965,FALSE,0.5287423
"Not keen on firefox as a obile device browser. I was unable to download any pdf document, which as a uni student is very frustrating.",i cannot able to download anything from my android firefox browser,0.77629346,1,,,,,,,,,,,,,,,,,FALSE,0.78237647,FALSE,0.68972343,FALSE,0.58203214,FALSE,0.5192075
"Not keen on firefox as a obile device browser. I was unable to download any pdf document, which as a uni student is very frustrating.","[Tablet] Slow Experience on Gmail - unable to use it for reply, fw etc",0.7611619,0,,,,,,,,,,,,,,,,,FALSE,0.76552737,FALSE,0.6503549,FALSE,0.5672321,FALSE,0.5113114
"Not keen on firefox as a obile device browser. I was unable to download any pdf document, which as a uni student is very frustrating.","on galaxy s3, I am unable to click a link in the gmail program and have it displayed in firefox",0.7602027,0,,,,,,,,,,,,,,,,,FALSE,0.76311135,FALSE,0.6389621,FALSE,0.6454187,FALSE,0.5085444
was once best browser for android... now it got worse than before.... the extensions are not available for android ... when I hit on add-ons it shows me windows as platform...most extensions don't work... and flash support has been removed... after latest update it started to lag and crash on s9 plus android 9.0... Firefox was best for android...few years back.... did you have to mess it up like that?,"Firefox for android hides the top menu when scorlling and it doesn't show itself, nor are there any gestures to make it return on android 4+(phones not tablets as I've not checked them yet)",0.83839744,0,,,,,,,,,,,,,,,,,FALSE,0.7611619,FALSE,0.6266123,FALSE,0.63244617,FALSE,0.4945392
was once best browser for android... now it got worse than before.... the extensions are not available for android ... when I hit on add-ons it shows me windows as platform...most extensions don't work... and flash support has been removed... after latest update it started to lag and crash on s9 plus android 9.0... Firefox was best for android...few years back.... did you have to mess it up like that?,"Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.8196065,0,,,,,,,,,,,,,,,,,FALSE,0.7602027,FALSE,0.62522703,FALSE,0.62638324,FALSE,0.4919522
was once best browser for android... now it got worse than before.... the extensions are not available for android ... when I hit on add-ons it shows me windows as platform...most extensions don't work... and flash support has been removed... after latest update it started to lag and crash on s9 plus android 9.0... Firefox was best for android...few years back.... did you have to mess it up like that?,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.81365967,0,,,,,,,,,,,,,,,,,FALSE,0.83839744,FALSE,0.5865562,FALSE,0.7035055,FALSE,0.5945615
"It's the slowest app on the planet. I've used it for years, for its ability to copy a file into a pdf. But the initial speed was always slow. I have it paired with my weather app. now and it takes a whole minute to 2 minutes to work the radar function.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8242382,0,,,,,,,,,,,,,,,,,FALSE,0.8196065,FALSE,0.56637824,FALSE,0.6826154,FALSE,0.5883327
"It's the slowest app on the planet. I've used it for years, for its ability to copy a file into a pdf. But the initial speed was always slow. I have it paired with my weather app. now and it takes a whole minute to 2 minutes to work the radar function.","Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.8189117,0,,,,,,,,,,,,,,,,,FALSE,0.81365967,FALSE,0.782758,FALSE,0.5779152,FALSE,0.49735236
"It's the slowest app on the planet. I've used it for years, for its ability to copy a file into a pdf. But the initial speed was always slow. I have it paired with my weather app. now and it takes a whole minute to 2 minutes to work the radar function.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.81674683,0,,,,,,,,,,,,,,,,,FALSE,0.8242382,FALSE,0.7812995,FALSE,0.6493702,FALSE,0.4894784
Since the update the app crashes non stop and its so bad it messes up the crash report and the rest of my phone. It is straight trash someone should be fired for coding this garbage.,"Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.82556784,0,,,,,,,,,,,,,,,,,FALSE,0.8189117,FALSE,0.7745853,FALSE,0.61421645,FALSE,0.5012178
Since the update the app crashes non stop and its so bad it messes up the crash report and the rest of my phone. It is straight trash someone should be fired for coding this garbage.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.81610554,0,,,,,,,,,,,,,,,,,FALSE,0.81674683,FALSE,0.79698366,FALSE,0.6024332,FALSE,0.50120056
