rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
3,2016/12/14,google_play,leonel sanchez,160,es,"No detecta correctamente cuando está conectado en una red wifi, ya que me dice que no está funcionando.",https://appbot.co/apps/1392427-syncthing/reviews/470342948,None,negative,,,,,
5,2016/12/12,google_play,Miro Tschampion,139,de,Genial,https://appbot.co/apps/1392427-syncthing/reviews/470340643,None,positive,,,,,
5,2016/12/11,google_play,Jimm Loller,156,ru,"Работает как нужно - безопасно и своё. Но вот первая синхронизация очень убийственна - раскаляется телефон, карта с фотками 12гб сканировалась несколько дней. Была бы настройка - ""сканировать медленно без нагрузки цп"" стало бы идеально.",https://appbot.co/apps/1392427-syncthing/reviews/470342006,None,positive,,,,,
1,2016-12-09T10:02:40.000Z,google_play,A Google user,134,en,"What's going on with Syncthing. Used to be good,  but now just crashing all the time.",https://appbot.co/apps/1392427-syncthing/reviews/2852893935,None,negative,,,,,
5,2016-12-08T16:12:51.000Z,google_play,Een Google-gebruiker,133,en,Finally a sync that works well,https://appbot.co/apps/1392427-syncthing/reviews/2852895491,None,positive,,,,,
5,2016/12/8,google_play,Frank van den Heuvel,133,en,Finally a sync that works well,https://appbot.co/apps/1392427-syncthing/reviews/470339606,None,positive,,,,,
4,2016/12/8,google_play,José Vidal Redondo Templado,160,es,"Permite la sincronización de cualquier carpeta en múltiples dispositivos de manera segura y rápida, pero no es fácil de configurar la primera vez.",https://appbot.co/apps/1392427-syncthing/reviews/470342951,None,positive,,,,,
1,2016/12/7,google_play,Stanislav Lukyanenko,156,ru,Сильно жрет батарею,https://appbot.co/apps/1392427-syncthing/reviews/470342008,None,negative,,,,,
5,2016-12-05T23:17:23.000Z,google_play,A Google user,134,en,great but no sd storage!,https://appbot.co/apps/1392427-syncthing/reviews/2852893937,None,neutral,,,,,
5,2016-12-05T08:27:24.000Z,google_play,A Google user,134,en,The app has really improved over the years. A must have.,https://appbot.co/apps/1392427-syncthing/reviews/2852893941,None,positive,,,,,
5,2016/12/5,google_play,JoshsModlife,134,en,great but no sd storage!,https://appbot.co/apps/1392427-syncthing/reviews/470338952,None,neutral,,,,,
5,2016/12/5,google_play,Robin Lennox,134,en,The app has really improved over the years. A must have.,https://appbot.co/apps/1392427-syncthing/reviews/470338953,None,positive,,,,,
5,2016/12/5,google_play,Flo Win,139,en,Absolut geniale Syncsoftware,https://appbot.co/apps/1392427-syncthing/reviews/470340644,None,positive,,,,,
5,2016/12/5,google_play,Lu Wa,139,de,Danke für den Port!,https://appbot.co/apps/1392427-syncthing/reviews/470340645,None,positive,,,,,
1,2016/12/5,google_play,Павел Теплянский,156,ru,Приложение предлагает либо пройти настройки которые невозможно сохранить и предлагает просто закрыть его.,https://appbot.co/apps/1392427-syncthing/reviews/470342009,None,negative,,,,,
5,2016/12/4,google_play,akiha sayoko,134,en,"Works flawlessly. Will require some configuring, but it's no more difficult to set up than on a PC.",https://appbot.co/apps/1392427-syncthing/reviews/470338954,None,neutral,,,,,
5,2016/12/4,google_play,Andrew Gaydenko,134,en,But lacking dark theme...,https://appbot.co/apps/1392427-syncthing/reviews/470338955,None,neutral,,,,,
1,2016/12/2,google_play,Olga Sharkevich,156,ru,"После последних обновлений стало часто вылетать, закрываться с ошибкой. Но самое главное, батарею кушает с огромным аппетитом. Не важно, мобильный интернет или домашний. Последний пример, дома перед сном 60% батареи хватило на 6 часов.",https://appbot.co/apps/1392427-syncthing/reviews/470342011,None,negative,,,,,
1,2016/11/30,google_play,Sergey Chubukov,134,en,"For hours can't discover a new file, rescans and whatnot. Restarts on any settings change, long startup times. Needs lots of input to set up. Interface randomly stops updating, so you never know if it does something or just sits there. Uses too much battery to keep it running, but is absolutely godawful at syncing on demand, especially with many files. Heavy traffic on startup, without actual transfers. Nearly useless. And don't get me started on the whole ""Override Changes"" BS the devs keep insisting on.",https://appbot.co/apps/1392427-syncthing/reviews/470338956,None,negative,,,,,
4,2016/11/30,google_play,Paco Esteban,160,es,"Muy útil. Era lo que necesitaba, para no tener que usar servicios ""en la nube"". Facilidad de uso y privacidad !",https://appbot.co/apps/1392427-syncthing/reviews/470342953,None,positive,,,,,
4,2016/11/28,google_play,Szabolcs Major,143,en,External storage support should be even more. :),https://appbot.co/apps/1392427-syncthing/reviews/470341003,None,positive,,,,,
5,2016-11-27T16:52:38.000Z,google_play,A Google user,134,en,Love this app. Used to use BitSync but they got greedy and came up with a pro version. So bye bye.,https://appbot.co/apps/1392427-syncthing/reviews/2852893943,None,mixed,,,,,
5,2016-11-27T07:15:09.000Z,google_play,A Google user,134,en,I wish more developers would make software that does ~just~ that what it's intended to do. Great work!,https://appbot.co/apps/1392427-syncthing/reviews/2852893945,None,positive,,,,,
5,2016/11/26,google_play,Oscar de Lathouder,134,en,I wish more developers would make software that does ~just~ that what it's intended to do. Great work!,https://appbot.co/apps/1392427-syncthing/reviews/470338959,None,positive,,,,,
5,2016/11/24,google_play,Piotr Hryciuk,153,en,Awesome,https://appbot.co/apps/1392427-syncthing/reviews/470341575,None,positive,,,,,
5,2016-11-23T09:36:48.000Z,google_play,A Google user,134,en,This is exactly what I've been looking for.,https://appbot.co/apps/1392427-syncthing/reviews/2852893947,None,positive,,,,,
5,2016/11/23,google_play,Mitesh Vasava,134,en,This is exactly what I've been looking for.,https://appbot.co/apps/1392427-syncthing/reviews/470338961,None,positive,,,,,
4,2016/11/17,google_play,Dominik Reinholz,153,en,"I moved from BTSync. BTSync speed rates was higher, but I had some issues. Plus there was no option for HTTPS configuration GUI that is available on Syncthing. Kudos on that!   I like the solution so far. But I miss Android app settings that I allows sync only above setup battery % left. That would save to drain the battery when there is not much of it left. I'd also love to have a schedule option, sync only within setup hours. Add these options please and there will be a full 5 star rate :-)",https://appbot.co/apps/1392427-syncthing/reviews/470341576,None,neutral,,,,,
1,2016/11/15,google_play,Solitude SF,156,da,doesnt have ext sdcard access,https://appbot.co/apps/1392427-syncthing/reviews/470342013,None,negative,,,,,
4,2016-11-11T13:49:52.000Z,google_play,A Google user,134,en,"I love syncthing and having it on Android is critical. This app is pretty good almost all the time. The only issue I run into is when I tell it to only sync when connected to WiFi, but it often never syncs at all.",https://appbot.co/apps/1392427-syncthing/reviews/2852893950,None,positive,,,,,
5,2016-11-11T13:40:45.000Z,google_play,Un utilisateur de Google,138,fr,Ne prend pas en compte le répertoire sur carte externe sinon tres bonne appli,https://appbot.co/apps/1392427-syncthing/reviews/2852895677,None,positive,,,,,
4,2016/11/11,google_play,Taylor Jensen,134,en,"I love syncthing and having it on Android is critical. This app is pretty good almost all the time. The only issue I run into is when I tell it to only sync when connected to WiFi, but it often never syncs at all.",https://appbot.co/apps/1392427-syncthing/reviews/470338963,None,positive,,,,,
5,2016/11/11,google_play,Jc Jc,138,fr,Ne prend pas en compte le répertoire sur carte externe sinon tres bonne appli,https://appbot.co/apps/1392427-syncthing/reviews/470339664,None,positive,,,,,
2,2016-11-10T06:24:39.000Z,google_play,A Google user,134,en,Buggy,https://appbot.co/apps/1392427-syncthing/reviews/2852893952,None,negative,,,,,
5,2016-11-04T13:58:37.000Z,google_play,A Google user,134,en,"Hi, Felix. Could app description also contain explanation why privileges are needed? For a Syncthing community that treats privacy properly this must be a valuable addition.",https://appbot.co/apps/1392427-syncthing/reviews/2852893955,None,mixed,,,,,
5,2016/11/4,google_play,Anatoli Babenia,134,en,"Hi, Felix. Could app description also contain explanation why privileges are needed? For a Syncthing community that treats privacy properly this must be a valuable addition.",https://appbot.co/apps/1392427-syncthing/reviews/470338966,None,mixed,,,,,
4,2016/11/4,google_play,Andrés Chávez,160,es,"Sigue ocurriendo el problema en que la aplicación al abrirse muestra un mensaje que dice ""Esperando a la API"". Es un serio problema pues se queda de forma permanente así y no permite realizar nada.",https://appbot.co/apps/1392427-syncthing/reviews/470342955,None,mixed,,,,,
5,2016/11/2,google_play,Pawel Szubert,153,en,"Works flawless even on slow connections. Setting it up could be a bit tricky for the first time, but after that works smooth. Much better than other software, and - last but not least - it's Open Source. Not tied to a specific ecosystem like Mac' s TimeMachine.",https://appbot.co/apps/1392427-syncthing/reviews/470341577,None,positive,,,,,
4,2016-10-31T13:38:23.000Z,google_play,A Google user,134,en,"Simple enough, got is setup on my raspberry pi3 and on all my android devices.  I do have to remember to start it up once in a while at home for sync to occur.  In a way it's good, does not run in background, but don't forget to do it.",https://appbot.co/apps/1392427-syncthing/reviews/2852893957,None,positive,,,,,
5,2016-10-31T07:07:12.000Z,google_play,A Google user,134,en,This application is amazing ... works really well...,https://appbot.co/apps/1392427-syncthing/reviews/2852893962,None,positive,,,,,
5,2016/10/31,google_play,Furo Jumbo,134,en,An excellent open source alternative to Resilio Sync. Works very well within a LAN.,https://appbot.co/apps/1392427-syncthing/reviews/470338967,None,positive,,,,,
4,2016/10/31,google_play,Martin Jozef J,134,en,"Simple enough, got is setup on my raspberry pi3 and on all my android devices.  I do have to remember to start it up once in a while at home for sync to occur.  In a way it's good, does not run in background, but don't forget to do it.",https://appbot.co/apps/1392427-syncthing/reviews/470338968,None,positive,,,,,
5,2016/10/31,google_play,Murugan Arunachalam,134,en,This application is amazing ... works really well...,https://appbot.co/apps/1392427-syncthing/reviews/470338969,None,positive,,,,,
5,2016-10-29T11:31:12.000Z,google_play,A Google user,134,en,"I love it and use extensively, at home, on my laptop and now also on my mobile!",https://appbot.co/apps/1392427-syncthing/reviews/2852893967,None,positive,,,,,
4,2016/10/28,google_play,Ian Rawlings,134,en,"Just testing it now, got off to a bad start with master folders leading to inconsistent folders so will ignore that so far and play with it more.",https://appbot.co/apps/1392427-syncthing/reviews/470338971,None,neutral,,,,,
4,2016/10/28,google_play,Marcelo Hdz,160,es,"Actualice y ahora no puedo utilizarlo, apara un mensaje q dice q se encuentra deshabilitado...",https://appbot.co/apps/1392427-syncthing/reviews/470342957,None,mixed,,,,,
5,2016/10/27,google_play,Roman Delgado,134,en,"Takes a bit of reading before you fully understand it. Worth the manual work and really helps you focus on just the folders you want. Works great for quick local remote access to various machines, also running Syncthing. My only suggestion just to make things easier would be add a QR system for easily syncing mobile devices.",https://appbot.co/apps/1392427-syncthing/reviews/470338972,None,positive,,,,,
1,2016/10/26,google_play,Johannes Wiese,139,en,"More and more buggy, now it doesn't even start up anymore ...",https://appbot.co/apps/1392427-syncthing/reviews/470340650,None,negative,,,,,
1,2016/10/21,google_play,Morgan Lai,134,en,"Shows promise, but very very glitchy.  Have it set to sync only on WiFi. It won't sync at all when on WiFi, claims it isn't connected when it clearly is.  Have it set to sync only when charging. It stops syncing when my phone gets to full charge and stops charging. Trying to sync it to my two computers, it kept on popping up asking me to accept the connection to the second one, but when I hit accept it wouldn't connect. I fixed this by restarting multiple times until it behaved. Then it kept asking me to accept a folder share that was already accepted. This seems like a beta product to put it charitably.",https://appbot.co/apps/1392427-syncthing/reviews/470338973,None,negative,,,,,
4,2016-10-13T19:12:23.000Z,google_play,A Google user,134,en,Otherwise great.,https://appbot.co/apps/1392427-syncthing/reviews/2852893970,None,positive,,,,,
3,2016-10-13T02:49:45.000Z,google_play,A Google user,134,en,I'm unable to use the last update because it loops at the time the app start in both Nexus 9 and 4.Even if the app is looping in my desktop the are shown as connected.,https://appbot.co/apps/1392427-syncthing/reviews/2852893973,None,negative,,,,,
4,2016/10/13,google_play,Christopher Fallins,134,en,Otherwise great.,https://appbot.co/apps/1392427-syncthing/reviews/470338974,None,mixed,,,,,
3,2016/10/12,google_play,Rantes Naranjo,134,en,I'm unable to use the last update because it loops at the time the app start in both Nexus 9 and 4.Even if the app is looping in my desktop the are shown as connected.,https://appbot.co/apps/1392427-syncthing/reviews/470338975,None,negative,,,,,
5,2016/10/9,google_play,Sorin Irimies,134,en,Use cases are unlimited.,https://appbot.co/apps/1392427-syncthing/reviews/470338976,None,positive,,,,,
5,2016/10/9,google_play,Michail Bogdanov,156,ru,Отлично! Мелкие недочеты не в счет!,https://appbot.co/apps/1392427-syncthing/reviews/470342016,None,positive,,,,,
5,2016/10/8,google_play,Dmitriy Novikov,156,ru,"То что надо, домашнее облако.",https://appbot.co/apps/1392427-syncthing/reviews/470342017,None,positive,,,,,
5,2016-10-07T17:37:44.000Z,google_play,A Google user,134,en,"Works with Linux , Mac , windows . Sync via WiFi or internet.",https://appbot.co/apps/1392427-syncthing/reviews/2852893979,None,positive,,,,,
5,2016/10/7,google_play,Vivek Thakar,134,en,"Works with Linux , Mac , windows . Sync via WiFi or internet.",https://appbot.co/apps/1392427-syncthing/reviews/470338977,None,positive,,,,,
1,2016/10/7,google_play,Aндрей Aндреич,156,ru,"Поставил, даже запустить не смог, постоянно предлагает поправить настройки. Снёс нахрен Полгода назад тоже пробовал, были другие косяки, тоже снёс. Теперь может лет через пять сделаю ещё попытку. Не достойная внимания поделка.",https://appbot.co/apps/1392427-syncthing/reviews/470342018,None,negative,,,,,
5,2016/10/7,google_play,vadim vv,156,ru,Постоянно пользуюсь около года. Нареканий вообще нет.,https://appbot.co/apps/1392427-syncthing/reviews/470342019,None,positive,,,,,
5,2016/10/6,google_play,Andrey BAM,156,ru,"""Облако"" на домашнем сервере FreeBSD",https://appbot.co/apps/1392427-syncthing/reviews/470342020,None,mixed,,,,,
4,2016/10/4,google_play,Markus Geiger,139,en,An android app which only setups 50% of the poasible config file is nyce but somehow doesn't make sense when it provides the syncthing web ui with the other 50% of available features but therefore forces a service restart. BTW Syncthing is great ;),https://appbot.co/apps/1392427-syncthing/reviews/470340652,None,mixed,,,,,
5,2016/10/4,google_play,Jordi Güeto Matavera,160,es,Genial,https://appbot.co/apps/1392427-syncthing/reviews/470342959,None,positive,,,,,
5,2016/9/28,google_play,Neos Goodwin,156,ru,Прекрасная замена btsync,https://appbot.co/apps/1392427-syncthing/reviews/470342021,None,positive,,,,,
5,2016/9/28,google_play,DANTE AGUIAR,160,es,Muy buna app. Recomendable,https://appbot.co/apps/1392427-syncthing/reviews/470342961,None,positive,,,,,
1,2016/9/27,google_play,George Sapkin,134,en,I cannot even remove predefined Camera folder because it crashes and the folder reappears.,https://appbot.co/apps/1392427-syncthing/reviews/470338978,None,negative,,,,,
5,2016-09-25T19:11:35.000Z,google_play,A Google user,134,en,Keep your files synched on your own devices,https://appbot.co/apps/1392427-syncthing/reviews/2852893985,None,mixed,,,,,
5,2016/9/25,google_play,Frank Premereur,134,en,Keep your files synched on your own devices,https://appbot.co/apps/1392427-syncthing/reviews/470338979,None,positive,,,,,
2,2016-09-23T21:06:02.000Z,google_play,A Google user,134,en,Deleted files coming back as empty files,https://appbot.co/apps/1392427-syncthing/reviews/2852893986,None,negative,,,,,
2,2016/9/23,google_play,Der Marc,134,en,Deleted files coming back as empty files,https://appbot.co/apps/1392427-syncthing/reviews/470338980,None,negative,,,,,
5,2016-09-21T03:12:20.000Z,google_play,A Google user,134,en,Setup could have been easier (introducer idea is a bit haed to grasp),https://appbot.co/apps/1392427-syncthing/reviews/2852893992,None,positive,,,,,
5,2016/9/20,google_play,David Liu,134,en,Setup could have been easier (introducer idea is a bit haed to grasp),https://appbot.co/apps/1392427-syncthing/reviews/470338981,None,positive,,,,,
5,2016/9/20,google_play,Jonas Frede,139,en,Great and easy alternative to Dropbox and similar services.,https://appbot.co/apps/1392427-syncthing/reviews/470340654,None,positive,,,,,
3,2016-09-17T11:53:26.000Z,google_play,A Google user,134,en,"Useless without write access to the SD card, even if you only want to backup your photos.",https://appbot.co/apps/1392427-syncthing/reviews/2852893996,None,negative,,,,,
5,2016-09-17T11:18:10.000Z,google_play,Google 用户,129,zh,要是可以像btsync一样有个只读模式，而且本地保存删除文件就好了。,https://appbot.co/apps/1392427-syncthing/reviews/2852896056,None,neutral,,,,,
3,2016/9/17,google_play,Dmitriy Tartynov,134,en,"Useless without write access to the SD card, even if you only want to backup your photos.",https://appbot.co/apps/1392427-syncthing/reviews/470338982,None,negative,,,,,
5,2016/9/17,google_play,xuan 880,129,zh,要是可以像btsync一样有个只读模式，而且本地保存删除文件就好了。,https://appbot.co/apps/1392427-syncthing/reviews/470339886,None,positive,,,,,
5,2016/9/16,google_play,Alexander Friedrich,139,en,I'm using syncthing now at least one time a week. It works perfectly on all my devices! So I'm very happy to have a good alternative to Dropbox to sync my data!,https://appbot.co/apps/1392427-syncthing/reviews/470340657,None,positive,,,,,
3,2016/9/13,google_play,Jesse Brent,134,en,Not nice to getting everything setup to only get this dropped on me. Seems great besides that crucial feature missing. One day maybe...,https://appbot.co/apps/1392427-syncthing/reviews/470338983,None,negative,,,,,
5,2016-09-07T01:56:20.000Z,google_play,A Google user,134,en,Very useful.,https://appbot.co/apps/1392427-syncthing/reviews/2852894002,None,positive,,,,,
5,2016/9/6,google_play,Steven Sweet,134,en,Very useful.,https://appbot.co/apps/1392427-syncthing/reviews/470338984,None,positive,,,,,
4,2016-09-04T02:32:31.000Z,google_play,A Google user,134,en,App is great but need to fix sdcard syncing :(,https://appbot.co/apps/1392427-syncthing/reviews/2852894009,None,positive,,,,,
4,2016/9/3,google_play,Morgan Collins,134,en,App is great but need to fix sdcard syncing :(,https://appbot.co/apps/1392427-syncthing/reviews/470338985,None,positive,,,,,
4,2016-09-02T08:00:00.000Z,google_play,Un utilisateur de Google,138,fr,"Mais si , la sd card est prise en charge mais avec un tel root!",https://appbot.co/apps/1392427-syncthing/reviews/2852895679,None,mixed,,,,,
4,2016/9/2,google_play,frederic thomi,138,fr,"Mais si , la sd card est prise en charge mais avec un tel root!",https://appbot.co/apps/1392427-syncthing/reviews/470339665,None,neutral,,,,,
4,2016/8/31,google_play,Jakub Jelínek,131,en,"missing some option to backup device settings on factory reset and pausing sync when not on wifi even when started manually or force startup when set to sync only on wifi (usually I sync photos to my server over wifi, but sometimes I need to sync even over data connection, mostly only some folders)",https://appbot.co/apps/1392427-syncthing/reviews/470340358,None,mixed,,,,,
4,2016/8/31,google_play,Joa Ni,139,en,"But...It takes ages until syncthing recognizes changes in a Directory. There should be a build in File Browser to recognizes added Files immediately. Setup of Sync folders is frustrating, because unreliable.",https://appbot.co/apps/1392427-syncthing/reviews/470340659,None,mixed,,,,,
2,2016-08-29T13:12:33.000Z,google_play,Un utilisateur de Google,138,en,Promising app. Unfortunately there is no SDCARD support for now...,https://appbot.co/apps/1392427-syncthing/reviews/2852895681,None,negative,,,,,
2,2016/8/29,google_play,Othman Bouizi,138,en,Promising app. Unfortunately there is no SDCARD support for now...,https://appbot.co/apps/1392427-syncthing/reviews/470339666,None,negative,,,,,
5,2016/8/29,google_play,Dmitriy Novikov,156,ru,Всё нормально синхронизируется,https://appbot.co/apps/1392427-syncthing/reviews/470342024,None,positive,,,,,
5,2016-08-28T07:58:48.000Z,google_play,Un utilisateur de Google,138,en,Awesome!,https://appbot.co/apps/1392427-syncthing/reviews/2852895685,None,positive,,,,,
5,2016/8/28,google_play,Cyril Quevrin,138,en,Awesome!,https://appbot.co/apps/1392427-syncthing/reviews/470339667,None,positive,,,,,
5,2016-08-27T02:08:07.000Z,google_play,A Google user,134,en,"Syncthing is absolutely awesome. I had to drop OneDrive because I began using Linux machines in addition to my typical Windows machines for day-to-day life, and OneDrive had no Linux application (obviously). Syncthing had exceeded my expectations. Not only am I my own cloud for free now, but it works on every device as well! Awesome job, guys. Please keep up the good dev work.",https://appbot.co/apps/1392427-syncthing/reviews/2852894014,None,positive,,,,,
5,2016/8/27,google_play,Richard Zsemberi,139,en,As a free and open source alternativ to Bittorrentsync,https://appbot.co/apps/1392427-syncthing/reviews/470340662,None,positive,,,,,
5,2016/8/27,google_play,Gondy Ydnog,139,de,Klasse!,https://appbot.co/apps/1392427-syncthing/reviews/470340664,None,positive,,,,,
3,2016-08-26T13:19:18.000Z,google_play,Google 用户,129,zh,还是觉得操作不够直观,https://appbot.co/apps/1392427-syncthing/reviews/2852896059,None,positive,,,,,
5,2016-08-26T07:14:20.000Z,google_play,A Google user,134,en,Love,https://appbot.co/apps/1392427-syncthing/reviews/2852894019,None,positive,,,,,
5,2016/8/26,google_play,Philip Rodriguez,134,en,"Syncthing is absolutely awesome. I had to drop OneDrive because I began using Linux machines in addition to my typical Windows machines for day-to-day life, and OneDrive had no Linux application (obviously). Syncthing had exceeded my expectations. Not only am I my own cloud for free now, but it works on every device as well! Awesome job, guys. Please keep up the good dev work.",https://appbot.co/apps/1392427-syncthing/reviews/470338986,None,positive,,,,,
3,2016/8/26,google_play,shan zhang,129,zh,还是觉得操作不够直观,https://appbot.co/apps/1392427-syncthing/reviews/470339887,None,positive,,,,,
3,2016/8/26,google_play,Francesco Celadini,145,it,ottima app ma non riesco a scrivere su sd con lg g5,https://appbot.co/apps/1392427-syncthing/reviews/470339991,None,neutral,,,,,
5,2016/8/26,google_play,Karolina Winkler,153,en,Now is ok,https://appbot.co/apps/1392427-syncthing/reviews/470341579,None,mixed,,,,,
5,2016-08-25T07:05:48.000Z,google_play,A Google user,134,en,I love this thing and use it to sync all my devices. So much better (and way faster) than upload and download all my stuff to a cloud service somewhere hundreds of kilometers away.,https://appbot.co/apps/1392427-syncthing/reviews/2852894021,None,mixed,,,,,
5,2016/8/25,google_play,Tristan Kohl,134,en,I love this thing and use it to sync all my devices. So much better (and way faster) than upload and download all my stuff to a cloud service somewhere hundreds of kilometers away.,https://appbot.co/apps/1392427-syncthing/reviews/470338989,None,neutral,,,,,
5,2016-08-24T04:04:27.000Z,google_play,A Google user,134,en,"A solid alternative to Dropbox. The developers have been very busy adding features and squashing bugs, so every new update has good stuff. Only thing I'd really like to see is the ability to browse and download files on other devices, without needing to download entire folders.",https://appbot.co/apps/1392427-syncthing/reviews/2852894028,None,positive,,,,,
5,2016/8/24,google_play,Maciej Krüger,139,de,Eine gute App für Backups und Musik,https://appbot.co/apps/1392427-syncthing/reviews/470340666,None,positive,,,,,
5,2016/8/24,google_play,Mokytojas Informatikos,156,ru,"Спасибо разработчикам, в последней версии не запускается. Даёт выбрать настройки или выход, исправьте пожалуйста. Самсунг с7.",https://appbot.co/apps/1392427-syncthing/reviews/470342025,None,positive,,,,,
5,2016/8/23,google_play,Zach Jibben,134,en,"A solid alternative to Dropbox. The developers have been very busy adding features and squashing bugs, so every new update has good stuff. Only thing I'd really like to see is the ability to browse and download files on other devices, without needing to download entire folders.",https://appbot.co/apps/1392427-syncthing/reviews/470338990,None,positive,,,,,
5,2016/8/23,google_play,Sjoerd Krol,134,en,... on my S7 :),https://appbot.co/apps/1392427-syncthing/reviews/470338991,None,positive,,,,,
3,2016/8/23,google_play,Martin Schnitkemper,139,de,Seit dem letzten Update stürzt die App jedes mal ab (Meldung 'wurde leider beendet') wenn sie beendet wird.,https://appbot.co/apps/1392427-syncthing/reviews/470340667,None,negative,,,,,
5,2016-08-22T04:29:51.000Z,google_play,A Google user,134,en,"Open-source, secure, reliable, customizable. Similar to BTSync, except it's better in every way except GUI.",https://appbot.co/apps/1392427-syncthing/reviews/2852894030,None,positive,,,,,
4,2016/8/22,google_play,Pablo yncio rivera,160,es,Pero la actualización arroja que está deshabilitado....repair nowww!,https://appbot.co/apps/1392427-syncthing/reviews/470342963,None,mixed,,,,,
5,2016/8/21,google_play,Nuno Anselmo,134,en,"Open-source, secure, reliable, customizable. Similar to BTSync, except it's better in every way except GUI.",https://appbot.co/apps/1392427-syncthing/reviews/470338992,None,positive,,,,,
3,2016/8/21,google_play,RO KR,131,en,"Thanks for perfect solutions, but I cannot use my directories on ExtSDcard on my new phone with And 5.+. In other apps I can give access, in  Syncthing I have not this options. I have big SDcard, no free space in phone. Sorry for my engl. Thanks.",https://appbot.co/apps/1392427-syncthing/reviews/470340360,None,negative,,,,,
5,2016-08-20T10:07:26.000Z,google_play,A Google user,134,en,Fantastic product - shots Bt sync out of the water.  Keep up the good work,https://appbot.co/apps/1392427-syncthing/reviews/2852894268,None,positive,,,,,
5,2016/8/20,google_play,claude tschepen,134,en,"fantastic app, very stable and easy to use. well documented. I use it on linux (ubuntu without gui and linuxmint), windows, android.",https://appbot.co/apps/1392427-syncthing/reviews/470338993,None,positive,,,,,
4,2016/8/20,google_play,Rudi Luzar,134,en,I've been using it for a few months to sync my photos and music. It's also activity updated.,https://appbot.co/apps/1392427-syncthing/reviews/470338994,None,positive,,,,,
5,2016/8/20,google_play,Jon Blair,134,en,Fantastic product - shots Bt sync out of the water.  Keep up the good work,https://appbot.co/apps/1392427-syncthing/reviews/470338995,None,positive,,,,,
3,2016/8/20,google_play,Федор Абраменко,156,ru,"предлагает покопаться в настройках. Кроме него все отлично работает на explay tornado. На двух самсунг n8000 работает, но на одном из них тоже один раз не запустилось но именно после изменения настроек со штатных на добавление фонового режима и зарядки. Со второй попытки запустилось. Идея отличная, осталось допилить стабильность. Логи могу предоставить. На компе убунта, не смог запустить от юзера. Только от рута. Соответственно в автозапуск пока не смог добавить и пляска с правами на файлы они от рута тоже",https://appbot.co/apps/1392427-syncthing/reviews/470342026,None,negative,,,,,
5,2016/8/19,google_play,Hussain Marafi,134,en,"Great work guys, this app works like charm, It replaced BT Sync for me, and have more features.",https://appbot.co/apps/1392427-syncthing/reviews/470338996,None,positive,,,,,
5,2016-08-18T13:16:50.000Z,google_play,A Google user,134,en,One of the most important apps there is,https://appbot.co/apps/1392427-syncthing/reviews/2852894269,None,positive,,,,,
5,2016-08-16T16:29:13.000Z,google_play,A Google user,134,en,"I have been using syncthing for over a year now, and I don't know how I got by without it. I sync music from my desktop to my phone, work files between home and work computers, and media between my desktop, phone and laptop. The fact that this data doesn't get stored on a server somewhere is a huge plus for me. When I install a new distro, syncthing is one of the first applications I install.",https://appbot.co/apps/1392427-syncthing/reviews/2852894270,None,neutral,,,,,
5,2016/8/16,google_play,Kevin Greenwood,134,en,"I have been using syncthing for over a year now, and I don't know how I got by without it. I sync music from my desktop to my phone, work files between home and work computers, and media between my desktop, phone and laptop. The fact that this data doesn't get stored on a server somewhere is a huge plus for me. When I install a new distro, syncthing is one of the first applications I install.",https://appbot.co/apps/1392427-syncthing/reviews/470338998,None,positive,,,,,
3,2016-08-15T08:51:16.000Z,google_play,A Google user,134,en,Sometimes i need to restart the syncthing services on my phone. Its freezing after some while on nexus 6p,https://appbot.co/apps/1392427-syncthing/reviews/2852894272,None,negative,,,,,
3,2016/8/15,google_play,Anders Aasheim,134,en,Sometimes i need to restart the syncthing services on my phone. Its freezing after some while on nexus 6p,https://appbot.co/apps/1392427-syncthing/reviews/470338999,None,neutral,,,,,
5,2016-08-12T12:35:36.000Z,google_play,Un utente Google,145,it,Eccellente,https://appbot.co/apps/1392427-syncthing/reviews/2852896188,None,positive,,,,,
5,2016/8/12,google_play,Francesco Di Benedetto,145,it,Eccellente,https://appbot.co/apps/1392427-syncthing/reviews/470339992,None,positive,,,,,
5,2016-08-11T19:41:19.000Z,google_play,A Google user,134,en,And uses vary little battery power for what it dues,https://appbot.co/apps/1392427-syncthing/reviews/2852894273,None,neutral,,,,,
5,2016/8/11,google_play,Kerjava Fate,134,en,And uses vary little battery power for what it dues,https://appbot.co/apps/1392427-syncthing/reviews/470339000,None,positive,,,,,
3,2016-08-10T08:38:45.000Z,google_play,A Google user,134,en,Brilliant except that deletions are not synced properly. Impossible to delete files as they reappear. Sony Xperia.,https://appbot.co/apps/1392427-syncthing/reviews/2852894275,None,negative,,,,,
3,2016/8/10,google_play,Helen Isitt,134,en,Brilliant except that deletions are not synced properly. Impossible to delete files as they reappear. Sony Xperia.,https://appbot.co/apps/1392427-syncthing/reviews/470339001,None,negative,,,,,
5,2016-08-09T21:46:48.000Z,google_play,A Google user,134,en,"The synchronization works well, change detection is faster than expected. Only issue I came across is that the UI sometimes fails to update during transfers. Opening the web GUI will show the current status correctly.",https://appbot.co/apps/1392427-syncthing/reviews/2852894281,None,positive,,,,,
